Date,Open,High,Low,Close,Volume,t_point
17-02-2021 23:00,52070,52070,52060,52060,9210,0
18-02-2021 00:00,52060,52433,52060,52308,9275,0
18-02-2021 01:00,52310,52310,52182,52182,9376,0
18-02-2021 02:00,52181,52359.76172,52181,52359.76172,8897,0
18-02-2021 03:00,52359,52359,51990.60156,51990.60156,8901,0
18-02-2021 04:00,52004.70703,52186,52004.70703,52186,9252,0
18-02-2021 05:00,52182,52225,52182,52225,9357,0
18-02-2021 06:00,52226,52226,51972,51972,8761,0
18-02-2021 07:00,51973,51973,51502,51950,7782,0
18-02-2021 08:00,51958,51958,51718,51718,7353,0
18-02-2021 09:00,51706,51761,51619,51761,6964,0
18-02-2021 10:00,51772,51905,51660.25,51660.25,6780,0
18-02-2021 11:00,51658.85547,51658.85547,51356.91406,51365,6875,1
18-02-2021 12:00,51401,51472,51401,51472,6808,0
18-02-2021 13:00,51481,51861.16016,51481,51861.16016,6559,0
18-02-2021 14:00,51861,52318,51861,52318,6663,0
18-02-2021 15:00,52313,52313,51611,51611,6923,0
18-02-2021 16:00,51637,52104,51637,52104,7113,0
18-02-2021 17:00,52107,52107,51840,51873,7085,0
18-02-2021 18:00,51857,51872,51857,51872,7066,0
18-02-2021 19:00,51872,51904,51776,51776,6550,0
18-02-2021 20:00,51771,52104,51771,52104,6306,0
18-02-2021 21:00,52104,52104,52040,52040,6147,0
18-02-2021 22:00,52040,52040,51858,51858,5981,0
18-02-2021 23:00,51841,51841,51566,51566,5869,0
19-02-2021 00:00,51566,51605,51482,51482,5838,0
19-02-2021 01:00,51488,51497,51284,51284,5991,0
19-02-2021 02:00,51266,51266,51227,51227,6653,0
19-02-2021 03:00,51200,51272,51200,51209,6547,0
19-02-2021 04:00,51209,51209,51079,51119,6153,1
19-02-2021 05:00,51122.11719,51520,51122.11719,51520,6023,0
19-02-2021 06:00,51520,51693,51520,51693,6067,0
19-02-2021 07:00,51720,51720,51696,51700,5875,0
19-02-2021 08:00,51709,52243,51709,52243,5933,0
19-02-2021 09:00,52228,52776,52228,52722,7348,0
19-02-2021 10:00,52722.25391,52871,52722.25391,52728,7369,0
19-02-2021 11:00,52738,52738,52709,52709,7172,0
19-02-2021 12:00,52739,52766,52586,52586,7132,0
19-02-2021 13:00,52611,52799.22656,52611,52799.22656,7346,0
19-02-2021 14:00,52800,52948,52800,52948,7584,0
19-02-2021 15:00,52929,53887,52929,53887,7742,0
19-02-2021 16:00,53888,54590,53888,54364,8574,0
19-02-2021 17:00,54336,54740,54336,54740,8688,0
19-02-2021 18:00,54750,55257,54600,55257,9478,0
19-02-2021 19:00,55292,55292,54579.96875,54976,10207,0
19-02-2021 20:00,54968.16797,55274,54968.16797,55274,10580,0
19-02-2021 21:00,55255,56093,55255,55539.60547,11395,0
19-02-2021 22:00,55564,55564,55406,55406,11683,0
19-02-2021 23:00,55405,55847,55405,55847,11804,0
20-02-2021 00:00,55847,56139,55260,56139,12513,0
20-02-2021 01:00,56142,56150,56105,56150,12444,0
20-02-2021 02:00,56083.84375,56083.84375,56069,56069,11902,0
20-02-2021 03:00,56061.41797,56061.41797,55625,55625,12397,0
20-02-2021 04:00,55643,55953,55643,55796,12787,0
20-02-2021 05:00,55786,55786,55612,55612,12917,0
20-02-2021 06:00,55631,55919,55631,55919,12930,0
20-02-2021 07:00,55918,55918,55183,55183,13089,1
20-02-2021 08:00,55180,55232,55180,55232,12870,0
20-02-2021 09:00,55231,55276,55182,55276,11447,0
20-02-2021 10:00,55256,55949,55256,55949,11443,0
20-02-2021 11:00,55927,56325,55927,56325,11623,0
20-02-2021 12:00,56300,57258.70703,56300,57258.70703,12172,0
20-02-2021 13:00,57257,57352,57242,57242,12128,0
20-02-2021 14:00,57242,57242,56269,56269,12321,0
20-02-2021 15:00,56265,56712,56023,56023,12521,0
20-02-2021 16:00,56110.30078,56658,56110.30078,56658,11694,0
20-02-2021 17:00,56700,56997,56700,56997,12019,0
20-02-2021 18:00,56997,57031,56997,57010,11322,0
20-02-2021 19:00,57016,57016,56940,56940,10764,0
20-02-2021 20:00,56902,56902,56691,56691,10393,0
20-02-2021 21:00,56706,56706,56510,56510,9920,0
20-02-2021 22:00,56488,56488,55291,55353,11455,1
20-02-2021 23:00,55389,55838,55389,55838,11634,0
21-02-2021 00:00,55838,55838,55639,55761,10973,0
21-02-2021 01:00,55760,56284,55760,56284,10985,0
21-02-2021 02:00,56307,56307,56305,56305,11065,0
21-02-2021 03:00,56301,56489,56301,56489,10757,0
21-02-2021 04:00,56492,56650,56492,56650,10409,0
21-02-2021 05:00,56656,56656,56533,56533,10364,0
21-02-2021 06:00,56512,56512,56437,56437,10300,0
21-02-2021 07:00,56464,56464,56000,56000,10225,0
21-02-2021 08:00,56045,56431,56045,56431,10261,0
21-02-2021 09:00,56421,56756,56421,56756,10259,0
21-02-2021 10:00,56700,57560,56700,57560,10884,0
21-02-2021 11:00,57579,57579,57300,57300,10744,0
21-02-2021 12:00,57321,57321,56929,56929,10266,0
21-02-2021 13:00,56934,57201,56934,57201,10029,0
21-02-2021 14:00,57201,57430,57070,57430,9538,0
21-02-2021 15:00,57429,57429,57333,57333,8840,0
21-02-2021 16:00,57376.92188,57746,57376.92188,57746,8672,0
21-02-2021 17:00,57748,57748,57517,57517,8236,0
21-02-2021 18:00,57518,58174.84766,57518,58174.84766,8482,0
21-02-2021 19:00,58175,58175,58100,58100,8519,0
21-02-2021 20:00,58099.71484,58238,57694.05469,57694.05469,8711,0
21-02-2021 21:00,57696,57696,57298,57298,8619,0
21-02-2021 22:00,57298,57298,57275,57275,7018,0
21-02-2021 23:00,57174,57376,57174,57376,6687,0
22-02-2021 00:00,57376,57376,56174,56174,6946,0
22-02-2021 01:00,56149.85938,56730,56149.85938,56730,7177,0
22-02-2021 02:00,56720,56863.08594,56592,56863.08594,7466,0
22-02-2021 03:00,56811.05078,56811.05078,55766,55766,7587,0
22-02-2021 04:00,55744,55744,55732,55732,8628,0
22-02-2021 05:00,55728,56011,55728,55771.24609,8941,0
22-02-2021 06:00,55886,56244,55886,56013,9031,0
22-02-2021 07:00,56011,56464,56011,56464,9019,0
22-02-2021 08:00,56428.14844,56428.14844,55420,55420,9209,0
22-02-2021 09:00,55418,55418,54551.1875,54551.1875,9961,0
22-02-2021 10:00,54618.25781,54788,54618.25781,54788,10271,0
22-02-2021 11:00,54832,54906,54561,54561,10576,0
22-02-2021 12:00,54614,54614,53469.14063,53818,12394,0
22-02-2021 13:00,53806,53806,52222,52222,14932,0
22-02-2021 14:00,52214,53383,48383,53383,22800,0
22-02-2021 15:00,53323,53586,53173,53173,24136,0
22-02-2021 16:00,53214,53214,53135,53135,24724,0
22-02-2021 17:00,53171,53171,52149,52149,25480,1
22-02-2021 18:00,52107,53241,52107,53241,25974,0
22-02-2021 19:00,53242,53614,53242,53614,26146,0
22-02-2021 20:00,53609,54274,53609,53779,26292,0
22-02-2021 21:00,53784,54849,53784,54849,26493,0
22-02-2021 22:00,54850,54850,54075,54075,26899,0
22-02-2021 23:00,54087,54087,53310,54078,27308,0
23-02-2021 00:00,54078,54078,53375,53375,27179,0
23-02-2021 01:00,53380,53380,52417.27734,52417.27734,27151,0
23-02-2021 02:00,52487,52487,51113,51113,27445,0
23-02-2021 03:00,51133,52033,51133,51847,27548,0
23-02-2021 04:00,51800,51800,50533.09766,50533.09766,27937,0
23-02-2021 05:00,50608,50608,49103,49898,31135,0
23-02-2021 06:00,49704,49996.22656,49501,49501,31885,0
23-02-2021 07:00,49401,49581,49401,49581,32126,0
23-02-2021 08:00,49538,49538,46582,46582,34660,0
23-02-2021 09:00,46554,48447,46554,48021,37804,0
23-02-2021 10:00,48005,48005,47422,47422,37924,0
23-02-2021 11:00,47415,47415,46389,46389,40130,1
23-02-2021 12:00,46227,48674,46227,48674,40902,0
23-02-2021 13:00,48785,48785,48770,48770,39526,0
23-02-2021 14:00,48748,48807.95313,46962,46962,32903,0
23-02-2021 15:00,46966,48573.80859,46966,48573.80859,32620,0
23-02-2021 16:00,48598,48598,47317,47317,32576,0
23-02-2021 17:00,47350,47573.91797,47124,47124,32372,0
23-02-2021 18:00,47140,47458,46832,46832,31870,0
23-02-2021 19:00,46796.96875,46796.96875,45674,45674,32472,1
23-02-2021 20:00,45576,47813,45343.53125,47813,33143,0
23-02-2021 21:00,47864,47943,47864,47943,33282,0
23-02-2021 22:00,47985,48631,47985,48631,32933,0
23-02-2021 23:00,48566,48888,48566,48888,32593,0
24-02-2021 00:00,48888,48888,47179.03125,48463,32816,0
24-02-2021 01:00,48511,50158,48511,50158,33213,0
24-02-2021 02:00,50172,50215,50172,50215,33096,0
24-02-2021 03:00,50171,50902,50171,50902,33057,0
24-02-2021 04:00,50953,50953,50634.09375,50634.09375,32012,0
24-02-2021 05:00,50650,50650,50152.91406,50152.91406,28854,0
24-02-2021 06:00,50179.47266,50179.47266,49876,50039,28846,0
24-02-2021 07:00,50035,50084,50035,50084,28656,0
24-02-2021 08:00,50051,50600.16797,50051,50600.16797,26551,0
24-02-2021 09:00,50610,50809,50610,50809,23277,0
24-02-2021 10:00,50809,50809,50057,50057,22655,0
24-02-2021 11:00,50061,50326,50061,50326,20147,0
24-02-2021 12:00,50324,51043,50324,50703,17735,0
24-02-2021 13:00,50732,50732,49460,49460,17340,0
24-02-2021 14:00,49480,49674,49443.60938,49443.60938,16321,0
24-02-2021 15:00,49410,49840,49249.25391,49840,15655,0
24-02-2021 16:00,49840,49840,49311,49311,15158,0
24-02-2021 17:00,49337.85156,50060,49337.85156,50060,14642,0
24-02-2021 18:00,50076,50076,49600,49600,14229,0
24-02-2021 19:00,49609,49609,48986.82031,48986.82031,13391,0
24-02-2021 20:00,49000,49196,49000,49142,12367,0
24-02-2021 21:00,49133,49133,48491,48800,11982,1
24-02-2021 22:00,48749.12109,48884,48749.12109,48884,11856,0
24-02-2021 23:00,48880,49715,48880,49715,12002,0
25-02-2021 00:00,49715,50546,49715,50546,11801,0
25-02-2021 01:00,50511,50511,50505,50505,11077,0
25-02-2021 02:00,50509,50750,50509,50658,10415,0
25-02-2021 03:00,50664,50664,50226,50253,10057,0
25-02-2021 04:00,50235,50235,49621,49621,9941,0
25-02-2021 05:00,49665,50435,49665,50435,9603,0
25-02-2021 06:00,50459,50511,50400,50511,8849,0
25-02-2021 07:00,50498,50498,50457,50457,8644,0
25-02-2021 08:00,50436,50436,49708,49708,8113,0
25-02-2021 09:00,49695,49695,49021,49021,7817,1
25-02-2021 10:00,49022,49600,49022,49600,7578,0
25-02-2021 11:00,49660,50320,49660,50320,7666,0
25-02-2021 12:00,50407,51610,50407,51610,7904,0
25-02-2021 13:00,51641,51641,51340.86719,51340.86719,7860,0
25-02-2021 14:00,51373,51511,50851,50851,7879,0
25-02-2021 15:00,50804.04688,50892.94141,50804.04688,50859,7447,0
25-02-2021 16:00,50857,50857,50625,50625,7367,0
25-02-2021 17:00,50625,50625,49489,49489,8076,0
25-02-2021 18:00,49500,49613,49500,49567,8385,0
25-02-2021 19:00,49545,49545,49507.95703,49507.95703,8333,0
25-02-2021 20:00,49481,49481,49217,49217,8834,0
25-02-2021 21:00,49159.13281,49159.13281,48214,48214,8790,0
25-02-2021 22:00,48089,48220,48089,48220,9193,0
25-02-2021 23:00,48161,48161,47144,47144,9549,0
26-02-2021 00:00,47144,47144,46108,46723.47656,10705,0
26-02-2021 01:00,46823,46823,46485,46485,11864,0
26-02-2021 02:00,46477,47281,46477,47281,12639,0
26-02-2021 03:00,47270,47270,47005,47249,13409,0
26-02-2021 04:00,47263,47263,46900,46900,13676,0
26-02-2021 05:00,47097,47097,45457,45457,14931,0
26-02-2021 06:00,45435,45993.64063,45435,45963,15860,0
26-02-2021 07:00,45988,45988,44552,44552,18719,1
26-02-2021 08:00,44853,45630.14063,44853,45630.14063,19415,0
26-02-2021 09:00,45634.71875,46361,45634.71875,46361,19905,0
26-02-2021 10:00,46303,46640,46303,46640,19966,0
26-02-2021 11:00,46610,46610,46289,46289,20516,0
26-02-2021 12:00,46344,46814,46344,46747,20631,0
26-02-2021 13:00,46760,46760,45881,45881,20582,0
26-02-2021 14:00,45768,46817,45768,46817,20969,0
26-02-2021 15:00,46806,47600,46806,47600,22046,0
26-02-2021 16:00,47606.87891,48055,47606.87891,48055,22365,0
26-02-2021 17:00,48138.80859,48250,47557,47557,22639,0
26-02-2021 18:00,47582,47582,47259,47259,22676,0
26-02-2021 19:00,47282.54688,47282.54688,46906,46906,22811,0
26-02-2021 20:00,46932,46932,46247,46247,22494,0
26-02-2021 21:00,46205,46620,45679,45679,22627,0
26-02-2021 22:00,45673,45673,45520,45520,22600,1
26-02-2021 23:00,45512,46319,45512,46319,22325,0
27-02-2021 00:00,46319,47543,46319,47543,21079,0
27-02-2021 01:00,47520,47743,47520,47743,20113,0
27-02-2021 02:00,47790,47790,47351,47351,19648,0
27-02-2021 03:00,47371,47721.02734,47371,47456,18927,0
27-02-2021 04:00,47416,47673,47416,47673,18414,0
27-02-2021 05:00,47661,47775,47581,47775,17114,0
27-02-2021 06:00,47775,47775,47562.15234,47562.15234,16254,0
27-02-2021 07:00,47532,47532,47133,47133,13658,0
27-02-2021 08:00,47159,47161,46621,46621,13130,0
27-02-2021 09:00,46611,46638,46611,46637,12471,0
27-02-2021 10:00,46662.30469,46837,46662.30469,46797,12396,0
27-02-2021 11:00,46795,47293,46795,47293,11888,0
27-02-2021 12:00,47268,47391.46094,46936,47391.46094,11215,0
27-02-2021 13:00,47468,47501,47456,47456,10573,0
27-02-2021 14:00,47453,47453,47100,47100,9911,0
27-02-2021 15:00,47091,47141,46577,46577,9031,0
27-02-2021 16:00,46570.55859,46919,46570.55859,46919,8736,0
27-02-2021 17:00,46912,47085,46912,47085,7846,0
27-02-2021 18:00,47084,47134,46984,47134,7638,0
27-02-2021 19:00,47134,47459,47134,47459,7400,0
27-02-2021 20:00,47455,47455,47090,47090,7269,0
27-02-2021 21:00,47131.91016,47182.61328,46860,46860,7175,0
27-02-2021 22:00,46885,46885,45880,45880,7042,0
27-02-2021 23:00,45899,46217,45899,46217,7603,0
28-02-2021 00:00,46217,46462,46217,46462,7832,0
28-02-2021 01:00,46461,46512,46354,46512,7646,0
28-02-2021 02:00,46523,46523,45463,45463,7770,0
28-02-2021 03:00,45484,45484,44723.48828,44723.48828,8260,0
28-02-2021 04:00,44669.19922,45021,44479,44479,8604,1
28-02-2021 05:00,44491,44886,44491,44886,8889,0
28-02-2021 06:00,44902,44902,44267,44483,9785,0
28-02-2021 07:00,44428,44545,44385,44545,9714,0
28-02-2021 08:00,44512.64453,44974,44512.64453,44974,9688,0
28-02-2021 09:00,44971,45334,44971,45189,9731,0
28-02-2021 10:00,45167,45302,45167,45290,9641,0
28-02-2021 11:00,45297,45364.85547,45297,45364.85547,9451,0
28-02-2021 12:00,45366,45517,44862,44862,9487,0
28-02-2021 13:00,44888,44888,44293,44293,9674,0
28-02-2021 14:00,44289,44699,44289,44699,10438,0
28-02-2021 15:00,44712,44712,43532,43532,11330,0
28-02-2021 16:00,43500,43674,43500,43674,12433,0
28-02-2021 17:00,43655.14453,43655.14453,43246,43246,12555,1
28-02-2021 18:00,43219,43802,43219,43802,12635,0
28-02-2021 19:00,43801.21484,44550,43801.21484,44550,13972,0
28-02-2021 20:00,44562,45030,44562,45030,14152,0
28-02-2021 21:00,45016.72266,45278,45016.72266,45278,14323,0
28-02-2021 22:00,45286,45300,45269.71484,45300,13940,0
28-02-2021 23:00,45303,45303,45300,45300,13542,0
01-03-2021 00:00,45300,46362,45300,46362,13679,0
01-03-2021 01:00,46372,46372,46253,46255,13781,0
01-03-2021 02:00,46286,46605.02734,46286,46605.02734,13618,0
01-03-2021 03:00,46579,46579,46440,46440,13061,0
01-03-2021 04:00,46462,46591,46190,46591,12700,0
01-03-2021 05:00,46597,46597,46219,46331,12497,0
01-03-2021 06:00,46331,46331,45986,45986,11574,1
01-03-2021 07:00,45986,46393,45986,46393,11465,0
01-03-2021 08:00,46393,47320.20313,46393,47161,11695,0
01-03-2021 09:00,47152.47266,47479,47152.47266,47479,11899,0
01-03-2021 10:00,47482,47733,47446,47733,12012,0
01-03-2021 11:00,47730,47884,47730,47884,12218,0
01-03-2021 12:00,47818,48010,47818,47974,12280,0
01-03-2021 13:00,47991,47991,47864,47864,12423,0
01-03-2021 14:00,47864,48222,47864,48161,12022,0
01-03-2021 15:00,48127.30859,49188,48127.30859,49188,11799,0
01-03-2021 16:00,49256,49256,49130,49130,11266,0
01-03-2021 17:00,49117,49117,48567,48567,11238,0
01-03-2021 18:00,48588.51563,48588.51563,48535,48537,11193,0
01-03-2021 19:00,48537,48537,48296,48296,9971,0
01-03-2021 20:00,48299,48590,48299,48590,9819,0
01-03-2021 21:00,48573,48839,48573,48839,9433,0
01-03-2021 22:00,48838,49144,48838,49144,9514,0
01-03-2021 23:00,49125,49572,49125,49572,9420,0
02-03-2021 00:00,49572,49572,49369,49369,10600,0
02-03-2021 01:00,49332.48828,49390,49332.48828,49390,10689,0
02-03-2021 02:00,49377.23828,49377.23828,49251,49251,10534,0
02-03-2021 03:00,49291,49291,48968,48968,10555,0
02-03-2021 04:00,48966,49143,48966,49143,10612,0
02-03-2021 05:00,49117,49117,48706,48706,10747,0
02-03-2021 06:00,48700,48700,48611,48635.60156,10977,0
02-03-2021 07:00,48640,48640,48384,48384,11009,1
02-03-2021 08:00,48403,48893,48403,48893,10622,0
02-03-2021 09:00,48907,49201.47656,48907,49201.47656,10232,0
02-03-2021 10:00,49167.84375,49167.84375,48700,48700,9991,0
02-03-2021 11:00,48734,48845.58984,48734,48844,9692,0
02-03-2021 12:00,48889,48889,48888,48888,9503,0
02-03-2021 13:00,48882,49048,48882,49048,9171,0
02-03-2021 14:00,49089,49383,48932,48932,9079,0
02-03-2021 15:00,48933,48933,48593,48660,8312,0
02-03-2021 16:00,48698.62891,48698.62891,47546,47546,8355,0
02-03-2021 17:00,47527,47914,47527,47914,8687,0
02-03-2021 18:00,47917,47917,47745,47745,8778,0
02-03-2021 19:00,47735,47735,47486,47486,8856,1
02-03-2021 20:00,47505,47617,47505,47591,8861,0
02-03-2021 21:00,47591,47591,47453.63281,47487,8871,0
02-03-2021 22:00,47487.17188,47855,47487.17188,47855,8715,0
02-03-2021 23:00,47850,48526,47850,48526,8374,0
03-03-2021 00:00,48526,48733,48526,48598,6730,0
03-03-2021 01:00,48603,48892,48603,48892,6467,0
03-03-2021 02:00,48891,48891,48669,48669,6320,0
03-03-2021 03:00,48657,48738.25,48630,48738.25,6221,0
03-03-2021 04:00,48749,49180,48749,49180,6212,0
03-03-2021 05:00,49158,49215,49080.54688,49080.54688,6145,0
03-03-2021 06:00,49136,49564,49136,49564,6052,0
03-03-2021 07:00,49564,49768.05078,49564,49768.05078,6131,0
03-03-2021 08:00,49760,50929,49760,50929,6970,0
03-03-2021 09:00,50977,51557,50977,51557,7398,0
03-03-2021 10:00,51544,51544,51469,51469,7547,0
03-03-2021 11:00,51484,51714,51484,51714,7793,0
03-03-2021 12:00,51714,52534.20703,51714,52534.20703,8525,0
03-03-2021 13:00,52566,52566,51585,51585,8937,0
03-03-2021 14:00,51595.875,51595.875,50810,50810,9088,0
03-03-2021 15:00,50835,50835,50763,50801.15234,9153,0
03-03-2021 16:00,50819.27344,51200,50819.27344,51200,8686,0
03-03-2021 17:00,51150,51362,51150,51359,8256,0
03-03-2021 18:00,51371,51468.73047,51297,51297,8046,0
03-03-2021 19:00,51299,51299,50891,50891,8685,0
03-03-2021 20:00,50874,51115.64063,50560.21875,50560.21875,8619,0
03-03-2021 21:00,50576.84766,51025,50576.84766,50968,8613,0
03-03-2021 22:00,50923,50923,50670,50670,8707,0
03-03-2021 23:00,50620,50740,50425,50425,8603,0
04-03-2021 00:00,50425,50988,50425,50988,8831,0
04-03-2021 01:00,50957.55078,51570.12109,50957.55078,51570.12109,8986,0
04-03-2021 02:00,51544,51556,50864,50864,9086,0
04-03-2021 03:00,50834,50834,49616,49616,9729,0
04-03-2021 04:00,49662,49662,49091,49091,10026,1
04-03-2021 05:00,49098,49669,49098,49669,9999,0
04-03-2021 06:00,49661,49661,49427,49427,9878,0
04-03-2021 07:00,49393,49695,49393,49695,9735,0
04-03-2021 08:00,49747.04688,50223,49747.04688,50223,9053,0
04-03-2021 09:00,50247,50247,48655,49071,9157,1
04-03-2021 10:00,49105.12891,49225,49105.12891,49219.56641,9156,0
04-03-2021 11:00,49208.72656,49379,49208.72656,49379,8943,0
04-03-2021 12:00,49360,49429,49360,49379,8239,0
04-03-2021 13:00,49379,49684,49379,49684,7992,0
04-03-2021 14:00,49710,49710,49438,49438,7940,0
04-03-2021 15:00,49461,49461,49242,49435,7988,0
04-03-2021 16:00,49511,49741,49511,49741,7764,0
04-03-2021 17:00,49777,49777,48511,48511,8218,0
04-03-2021 18:00,48465,48483,47738,47738,9486,1
04-03-2021 19:00,47713,48059,47713,48017.23828,9180,0
04-03-2021 20:00,48020,48237.55469,48020,48237.55469,9549,0
04-03-2021 21:00,48256,48256,47950,47950,9560,0
04-03-2021 22:00,47957,48300,47957,48300,9439,0
04-03-2021 23:00,48300,48368,48300,48368,9558,0
05-03-2021 00:00,48368,48368,46872.13672,46872.13672,10494,0
05-03-2021 01:00,46888,46888,46684.95703,46816,10990,0
05-03-2021 02:00,46782,47206,46782,47206,11175,0
05-03-2021 03:00,47179.84375,47371,47179.84375,47371,10725,0
05-03-2021 04:00,47360,47360,46788.38672,46788.38672,10420,0
05-03-2021 05:00,46781,47338.86719,46781,47226,10350,0
05-03-2021 06:00,47236,47479.89844,47236,47479.89844,10353,0
05-03-2021 07:00,47489,47541,47374,47541,10405,0
05-03-2021 08:00,47498,47498,46662,46703,10387,1
05-03-2021 09:00,46732,47172.14063,46732,47172.14063,9889,0
05-03-2021 10:00,47136.03906,47193.33203,47136,47136,9728,0
05-03-2021 11:00,47166,47589,47166,47589,9839,0
05-03-2021 12:00,47601,47683.42969,47601,47683.42969,10052,0
05-03-2021 13:00,47742,48121,47742,48121,10489,0
05-03-2021 14:00,48146.00781,48188.43359,48146.00781,48188.43359,10332,0
05-03-2021 15:00,48193,48193,47974,47974,10172,0
05-03-2021 16:00,47897,47897,47466,47728.51172,10930,0
05-03-2021 17:00,47721,48158,47721,48157,10615,0
05-03-2021 18:00,48201,48520,48201,48520,9568,0
05-03-2021 19:00,48555,49395.69531,48555,49395.69531,9523,0
05-03-2021 20:00,49362,49362,49166,49253.03906,9177,0
05-03-2021 21:00,49244,49244,49108,49108,9208,0
05-03-2021 22:00,49111,49277,49111,49115,9504,0
05-03-2021 23:00,49114,49114,48811,48811,9417,0
06-03-2021 00:00,48811,48878,48811,48878,8247,0
06-03-2021 01:00,48878,48878,48715,48724,7531,0
06-03-2021 02:00,48740,48777,48647,48777,7317,0
06-03-2021 03:00,48777,48777,48686,48686,7140,0
06-03-2021 04:00,48684,48684,48435,48530,7004,0
06-03-2021 05:00,48516,48719,48511.99219,48511.99219,6890,0
06-03-2021 06:00,48539,49034,48539,49034,6893,0
06-03-2021 07:00,49031,49031,48900,48900,6772,0
06-03-2021 08:00,48898,48898,48698,48698,6584,0
06-03-2021 09:00,48667,48667,48311,48311,6713,0
06-03-2021 10:00,48322,48322,48022,48022,6698,0
06-03-2021 11:00,48001,48129.11328,48001,48129.11328,6588,0
06-03-2021 12:00,48113.05859,48113.05859,47636,47636,6478,0
06-03-2021 13:00,47649,47649,47390,47390,5953,0
06-03-2021 14:00,47380,47640,47380,47640,5790,0
06-03-2021 15:00,47652,47652,47384,47384,5654,1
06-03-2021 16:00,47357,47844,47357,47844,5014,0
06-03-2021 17:00,47830,48258,47830,48258,4823,0
06-03-2021 18:00,48291.9375,48465,48291.9375,48465,4682,0
06-03-2021 19:00,48455,48455,48332,48332,4443,0
06-03-2021 20:00,48330,48500,48330,48500,4449,0
06-03-2021 21:00,48500.49609,48561,48500.49609,48561,4365,0
06-03-2021 22:00,48561.66797,48934,48561.66797,48934,4262,0
06-03-2021 23:00,48903,49043.07813,48895,48895,4206,0
07-03-2021 00:00,48895,49216,48895,49216,4108,0
07-03-2021 01:00,49216,49216,49112,49112,4214,0
07-03-2021 02:00,49167,49846.37109,49167,49559,4405,0
07-03-2021 03:00,49604,49604,49566,49566,4504,0
07-03-2021 04:00,49589,49699,49493,49493,4485,0
07-03-2021 05:00,49492,49492,49187.73047,49356,4547,0
07-03-2021 06:00,49358,49522,49358,49522,4452,0
07-03-2021 07:00,49521,50105,49444,50105,4629,0
07-03-2021 08:00,50082,50561,50082,50428,4958,0
07-03-2021 09:00,50425,51022,50425,51022,5153,0
07-03-2021 10:00,51039,51039,50657,50657,5211,0
07-03-2021 11:00,50656,50806,50656,50738,5204,0
07-03-2021 12:00,50739,50739,50657,50657,5121,0
